Title,Author,Discount,Price before,Price now,Editorial,Year
 EL RASTRO DE TU PADRE  ,Patricia Lara Salive,20,64000,51200,ALFAGUARA,2016
 LAS AURORAS DE SANGRE  ,William Ospina,20,67000,53600,LITERATURA RANDOM HOUSE,2016
 LA COLABORACION COMIENZA CON USTED  ,Ken Blanchard,20,29000,23200,PAIDOS,2016
 RUSIA  ,Edward Rutherfurd,20,94000,75200,ROCA EDITORIAL,2017
 ¿DÓNDE ESTÁ EL SOMBRERO?  ,"Astley Neville, Mark Baker",20,25900,20720,ALTEA,2017
 EL ESPEJISMO DE DIOS  ,Richard Dawkins,20,99000,79200,GRUPO PLANETA,0
 EL LIBRO DE LAS RELACIONES  ,Mia Astral,40,29000,17400,PLANETA,2017
 JUDAS  ,Amos Oz,20,47000,37600,DEBOLSILLO,2017
 DIFICULTADES DE APRENDIZAJE EN EDUCACIÓN INFANTIL. DESCRIPCIÓN Y TRATAMIENTO  ,Jesús Jarque García,10,42000,37800,EDICIONES DE LA U,2017
 LA INFIDELIDAD DEL ESPÍRITU  ,Jaime Jaramillo,20,55000,44000,AGUILAR,2017
 LA TEMPLANZA ,María Dueñas,20,45000,36000,BOOKET,2021
 RAYA Y EL ÚLTIMO DRAGÓN. LA NOVELA  ,Disney,20,34000,27200,PLANETA JUNIOR,2021
 EL PODER DE LAS DECISIONES ,"Linero, Alberto",20,39000,31200,BOOKET,2021
 PERSONA NORMAL  ,Benito Taibo,20,59000,47200,DESTINO,0
 EL ABC PARA SALIR DE DEUDAS  ,Garret Sutton,20,56000,44800,AGUILAR,2021
 LOS TRES CERDITOS DE INDIA ,Guía Risari,30,27900,19530,SIN FRONTERAS GRUPO EDITORIAL,0
 DE COLORES  ,Cristina Rojas,20,45000,36000,DIANA,2021
 LOS PECADOS DE VICTORIA (TERCERA EDICIÓN)  ,Giovanna Zuluaga,30,51000,35700,CALIXTA EDITORES,2021
 LA FORMA DEL AGUA  ,Andrea Camilleri,20,46000,36800,SALAMANDRA BOLSILLO,2021
 Y LAS MONTAÑAS HABLARON  ,Khaled Hosseini,20,52000,41600,SALAMANDRA BOLSILLO,2021
 LO BUENO DE TENER UN MAL DÍA  ,Anabel Gonzalez,20,45000,36000,GRUPO PLANETA,0
 DEJAR EL MUNDO ATRÁS  ,Alam Rumaan,20,62000,49600,SALAMANDRA,2021
 ESTE ES EL CORDERO DE DIOS ,"Barrientos, Juan Pablo",20,52000,41600,EDITORIAL PLANETA,2021
 EL FIN DEL AMOR  ,Tamara Tenenbaum,20,59000,47200,GRUPO PLANETA,2021
 DOÑA BARBARA  ,Ròmulo Gallegos,30,37000,25900,EDITORIAL SKLA,2021
 AVES DE INVIERNO ,Jorge S. Restrepo,30,42000,29400,CALIXTA EDITORES,2021
 PRIMERO ES ELLA ,"Calderón, Gastón",20,39000,31200,DESTINO,2021
 SIN LÍMITES  ,Daniela Legarda,20,52000,41600,EDICIONES B,2021
 DE LA ESTUPIDEZ A LA LOCURA  ,Umberto Eco,20,52000,41600,DEBOLSILLO,2021
 TODO ESTE TIEMPO  ,Rachael Lippincott,20,57000,45600,NUBE DE TINTA,2021
 LA LOCURA DE NUESTRO TIEMPO ,"Mendoza, Mario",20,55000,44000,EDITORIAL PLANETA,2021
 4 DE JULIO DE 1991  ,Varios Autores,20,52000,41600,EDITORIAL PLANETA,0
 LA CIUDAD OCULTA (MERIDIA II)  ,P.C. Cuellar,20,64000,51200,MONTENA,2021
 NINGUNA TIERRA ME HABITA Y SIN EMBARGO SOY ,Cardenas Carolina,40,25000,15000,ESCARABAJO,0
 ESTRUCTURAS DE DATOS  ,Miguel Hernández Bejarano Luis Eduardo Baquero Rey,10,79000,71100,EDICIONES DE LA U,2021
 ENSAYOS  ,William Ospina,20,76000,60800,LITERATURA RANDOM HOUSE,2021
 PIONEROS  ,Jorge Barraza,20,59000,47200,EDICIONES B,2021
 VIAJE A TU CEREBRO EMOCIONAL  ,Dra. Rosa Casafont,20,55000,44000,EDICIONES B,2015
" VIVIR, AMAR, SOÑAR  ",Jaime Jaramillo,20,55000,44000,AGUILAR,2016
 ADIÓS A LOS PRÓCERES  ,Pablo Montoya,20,54000,43200,LITERATURA RANDOM HOUSE,2016
 MY DILEMMA IS YOU. SIEMPRE CONTIGO (SERIE MY DILEMMA IS YOU 3)  ,Cristina Chiperi,20,62000,49600,SUMA DE LETRAS,2016
 LOS HIJOS DE LA OSCURIDAD  ,Jaime Jaramillo,20,55000,44000,AGUILAR,2016
" NIÑO RICO, NIÑO LISTO  ",Robert T. Kiyosaki,20,49000,39200,DEBOLSILLO,2013
" GOODBYE, COLUMBUS  ",Philip Roth,20,49000,39200,DEBOLSILLO,2013
 HASTA QUE LA MUERTE DEL AMOR LOS SEPARE ,Chamalú,20,39000,31200,GRUPO PLANETA,2020
 LA GUERRA SIN FIN  ,Rafael Pardo Rueda,20,52000,41600,AGUILAR,2020
 DEMON  ,Sam León,30,72900,51030,SIN FRONTERAS GRUPO EDITORIAL,2019
 EL OLOR DE LA GUAYABA  ,Gabriel García Márquez,20,52000,41600,LITERATURA RANDOM HOUSE,2020
 LA ÚLTIMA CARTA  ,Cecelia Ahern,20,55000,44000,EDICIONES B,2019
" MARCOPOLA, LA ISLA REMERA 2 ",Jacobo Fernández,20,14900,11920,GRUPO PLANETA,0
 COQUITO CLASICO 2018 ,Everardo Zapata Santillana,0,18810,18810,EDICIONES COQUITO,2018
 LA LEY DEL EX  ,Juan Fernando Hincapié,20,59000,47200,LITERATURA RANDOM HOUSE,2019
 LOS MEJORES CUENTOS DE ÁNGELES Y DEMONIOS ,"Pardo Bazan, Emilia; Hans Christian Andersen; Fran R. Stockton",20,29900,23920,MESTAS EDICIONES,2019
 WHAT'S MY CHILD THINKING? ,Eileen Kennedy-Moore; Tanith Carey,20,109900,87920,DK,2020
 EL MOMENTO DE LA SENSACIÓN VERDADERA  ,Peter Handke,20,57000,45600,ALFAGUARA,2019
 EN TORNO A LA NOVELA COLOMBIANA ,Ricardo Arango D.,30,29000,20300,EDITORIAL OCEANO DE COLOMBIA,0
 BATMAN: THE KILLING JOKE DELUXE (LIBRO EN INGLÉS) ,Alan Moore,20,109900,87920,DC COMICS,2019
 CRISIS DE PAREJA  ,Aielet Zik Oppenheimer,30,49900,34930,CÍRCULO DE LECTORES,2022
 YOGA FACIAL  ,Laura Botero,30,49900,34930,CÍRCULO DE LECTORES,2022
 CALCA Y COLOREA. LIGHTYEAR ,Disney,20,14900,11920,PLANETA JUNIOR,2022
 FURIA TRAVESTI ,Marlene Wayar,20,89000,71200,GRUPO PLANETA,0
 MONSTRUOS ORDINARIOS ,J M  Miro,20,72000,57600,PLANETA,0
 LA PRUEBA DEL CIELO ,"Alexander, Eben",20,49000,39200,AQUARI,2022
 LAS SOMBRÍAS AVENTURAS DE PINOCCHIO ,Carlo Collodi,30,53000,37100,CALIXTA EDITORES SAS,2022
 TODAS LAS VOCES MUERTAS ,Gerardo Ferro Rojas,20,69000,55200,MINOTAURO,0
 LA FORJA DE UNA REBELDE ,Lorenzo  Silva,20,65000,52000,DESTINO,0
 SEGURIDAD  EN EL COMERCIO ELECTRONICO ,José Antonio Berenguer Berenguer,10,49000,44100,EDICIONES DE LA U,2022
 SOBRE UNA LINEA ,Carlos Rojas,30,42000,29400,CALIXTA EDITORES,2022
 JURASSIC WORLD MI PRIMER LIBRO DE ROMPECABEZAS ,,20,42900,34320,PHIDAL,0
" LINEA ROSA, LA (COL) ","Gevisser, Mark",20,95000,76000,TENDENCIAS (COL),2022
 ATRAE EL AMOR QUE TE MERECES ,"Gomar, Sara",20,59000,47200,DIANA,2022
 MEGA ACTIVIDADES. RED ,Disney,20,39000,31200,PLANETA JUNIOR,2022
 ORDEN Y LIBERTAD ECONOMIA POLITICA DEL CASTIGO EN COLOMBIA Y LATINOAMERICA ,"Iturralde, Manuel",10,74000,66600,SIGLO EDITORIAL,2022
 LAS CRONICAS DE SPIDERWICK 1 EL LIBRO DE LAS CRIATURAS ,"Tony Diterlizzi,Holly  Black",20,34000,27200,PUCK,2022
 CARLOS B. GUTIERREZ OBRAS REUNIDAS ANDANZAS FILOSOFICAS DEL GREENWICH VILLAGE A HEIDELBERG  ,Carlos B. Gutiérrez,10,53000,47700,UNIVERSIDAD DE LOS ANDES,2017
 EL REY ARTURO Y SUS CABALLEROS DE LA MESA REDONDA  ,Roger Lancelyn Green,20,39000,31200,AUSTRAL,2018
" EL TALLER, EL TEMPLO Y EL HOGAR  ",William Ospina,20,57000,45600,LITERATURA RANDOM HOUSE,2018
 LLAMADAS TELEFÓNICAS  ,Roberto Bolaño,20,59000,47200,ALFAGUARA,2018
 EL CASO DE LA QUIMERA ENCADENADA  ,Gonzalo España,20,47000,37600,MONTENA,2018
" BRASIER DE MAMÁ, RUSTICO  ",Edme&Eacute; Pardo,30,15000,10500,TRILCE EDICIONES,2014
 LAS FLORES DEL MAL  ,Charles Baudelaire,20,50000,40000,PENGUIN CLÁSICOS,2018
 HIPPIE  ,Paulo Coelho,20,62000,49600,GRIJALBO,2018
 RIMAS Y CANCIONES PARA NINOS  ,Parragon,20,45000,36000,PARRAGON,2014
 ADIÓS MARIQUITA LINDA  ,Pedro Lemebel,20,69000,55200,SEIX BARRAL,2022
 LA ESQUINA ES MI CORAZÓN  ,Pedro Lemebel,20,55000,44000,SEIX BARRAL,2022
 ANIMALES SALVAJES ,",",30,29900,20930,SIN FRONTERAS,0
 GIMPEL EL TONTO  ,Isaac Bashevis Singer,20,42000,33600,DEBOLSILLO,2022
 BETHANY Y LA BESTIA  ,Jack Meggitt-Phillips,20,54000,43200,ALFAGUARA INFANTIL JUVENIL,2022
 LA CAJA DE BOTONES DE GWENDY  ,"Stephen King, Richard Chizmar",20,54000,43200,SUMA DE LETRAS,2022
 AQUELLA REPUBLICA NECESARIA E IMPOSIBLE COLOMBIA 1821 ,Maria Teresa  Calderon,20,79000,63200,CRITICA,0
 SEA OF TRANQUILITY: A NOVEL (LIBRO EN INGLÉS) ,Emily St. John Mandel,20,89900,71920,KNOPF,2022
 EL MÉTODO DE LA DOMADORA DE MAMUTS  ,María Bernarda Vergara Acosta,30,48900,34230,CIRCULO DE LECTORES,2022
 CALDERON EL REPORTERO INVISIBLE ,Diego  Garzon Carrillo,20,62000,49600,PLANETA,0
 ELOGIO DEL AMOR ,Alain Badiou  Nicolas Truong,20,49000,39200,,0
 MIRACULUS MI DIARIO LAS AVENTURAS DE LADYBUG ,Sin Autor,20,35000,28000,PLANETA JUNIOR,0
 FUEGO Y SANGRE  ,George R.R. Martin,20,72000,57600,PENGUIN RANDOM HOUSE,2022
 CÓMO EVITAR LA PRÓXIMA PANDEMIA  ,Bill Gates,20,65000,52000,PLAZA & JANES,2022
 UNA AVENTURA SUPERGUAY (ROWLEY PRESENTA 2)  ,Jeff Kinney,20,54000,43200,MOLINO,2022
 METAPERICIA PSICOLOGÍA FORENSE ,Varios Autores,10,44000,39600,EDICIONES DE LA U,2022
 LOS DESCENDIENTES  ,Disney,20,10900,8720,PLANETA JUNIOR,2013
" MÁGICO, SOMBRÍO, IMPENETRABLE  ",Joyce Carol Oates,20,70000,56000,ALFAGUARA,2015
 LA VOZ DEL VIOLÍN 4  ,Andrea Camilleri,10,42000,37800,SALAMANDRA,2016
 LOS FANTASMAS DEL ESPEJO  ,Ing. Carlos Cuauhtémoc Sánchez,25,94800,71100,EDITORIAL DIAMANTE,2008
 VIVIR PARA CONTARLA  ,Gabriel García Márquez,20,86000,68800,LITERATURA RANDOM HOUSE,2015
 EL MONJE. UNA HISTORIA DE AMOR VERDADERO  ,Thich Nhat Hanh,20,39000,31200,BOOKET PAIDOS,2014
 DETOX  LA DIETA DE LOS 10 DÍAS  ,Hyman Mark,20,60000,48000,AGUILAR,2016
 EL VALOR DE LAS COSAS  ,Mariana Mazzucato,20,69000,55200,TAURUS,2019
 EL GRAN GENOCIDIO ,Marco T Robayo,20,45000,36000,PLANETA,2015
 TRILOGÍA LAS CHICAS DE CAMPO  ,Edna O'Brien,20,61000,48800,DEBOLSILLO,2019
 LA PISTA DE HIELO  ,Roberto Bolaño,20,59000,47200,ALFAGUARA,2019
 ELVIS NUNCA SE EQUIVOCA  ,Rodrigo Morlesin,20,39000,31200,PLANETA,2019
 INTELIGENCIA EMOCIONAL: PROGRAMA PARA NIÑOS Y NIÑAS DE 6 A 11 AÑOS  ,Varios Autores,10,42000,37800,EDICIONES DE LA U,0
" NUESTRO PLANETA, NUESTRO FUTURO  ",Manuel Rodríguez Becerra,20,68000,54400,DEBATE,2019
" BARTLEBY, EL ESCRIBIENTE  ",Herman Melville,20,35000,28000,PENGUIN CLÁSICOS,2019
 TU ALMA: UNA JOYA PARA PULIR  ,Paula López Espinosa,20,52000,41600,VERGARA,2019
 PIDEME LO QUE QUIERAS AHORA Y SIEMPRE ,Megan Maxwell,20,55000,44000,BOOKET,2019
 HISTORIAS (NO TAN RARAS) DE AMARA  ,Amara,20,50000,40000,MONTENA,2019
 NOVELAS POCO EJEMPLARES  ,Miguel De Unamuno,20,55000,44000,DEBOLSILLO,2019
 LEANDRO  ,Alonso Sanchez Baute,20,62000,49600,ALFAGUARA,2019
 VIRUS (4TA EDICIÓN) ,Alvaro Vanegas,30,62000,43400,CALIXTA EDITORES,2022
 MI PRIMERA AVENTURA CON COLORES ,Varios,30,29900,20930,SIN FRONTERAS KIDS,2022
" VERDAD BIEN CONTADA ETICA Y ESTETICA EN EL PERIODISMO DE GARCIA MARQUEZ, LA ","Patiño Jiménez, Darío Fernando",10,31000,27900,UNIVERSIDAD EXTERNADO DE COLOMBIA,2022
 POR LOS PAISES DE COLOMBIA ,"Ospina, William",20,59000,47200,RANDOM HOUSE,2022
 PLANEACIÓN ESTRATÉGICA. CASOS DE ESTUDIO 2ª EDICIÓN ,Miguel David Rojas López,10,42000,37800,EDICIONES DE LA U,2022
 ÚLTIMO VIAJERO DE LA NADA ,Mario Delgado Aparaín,20,59000,47200,SEIX BARRAL,2022
 FUERTE COMO LA VIDA LIQUIDO COMO EL AMOR ,Thomas Leoncini,20,48000,38400,URANO,2022
 LA CIUDAD DE LOS UMBRALES (LIBRO EN ESPAÃ±OL) ,Mario Mendoza,20,49000,39200,GRUPO PLANETA,0
" SUEÑO DEL MILLON DE DOLARES, EL ","Albeiro, Piter",20,39000,31200,DEBOLS!LLO,2023
 YO SOY ADRIANA ESLAVA ,"Eslava Botero, Adriana Lucía",20,59000,47200,EDICIONES B,2023
 CUENTOS COMPLETOS 2  ,Rubem Fonseca,20,65000,52000,TUSQUETS,2014
 EL AMOR DE UNA JIRAFA ,Hugo Chaparro Valderrama,20,14900,11920,PLANETALECTOR,2014
 WIGETTA Y LA MOMIA DE RA ,Varios Autores,20,42000,33600,GRUPO PLANETA,2019
 PERDIMOS NUESTRO CAMINO ,Gayle Forman,30,52000,36400,URANO PUB INC,2019
 VAMPIRINA. UN NUEVO HOGAR  ,Varios Autores,20,19000,15200,GRUPO PLANETA,0
 TRIBUS. NECESITAMOS QUE TU NOS LIDERES  ,Seth Godin,20,35000,28000,BOOKET,2022
 EL PLAN 15/33  ,Shannon Kirk,20,58000,46400,EDICIONES B,2018
 EL TATUADOR DE AUSCHWITZ. UNA NOVELA BASADA EN UNA INOLVIDABLE HISTORIA REAL  ,Heather Morris,20,69000,55200,ESPASA,2014
 ¡HAZLA EN GRANDE!  ,Gary Vaynerchuk,20,59000,47200,AGUILAR,2019
 ÁGUILAS EN GUERRA  ,Ben Kane,20,54000,43200,PENGUIN RANDOM HOUSE 0,2019
 EL AÑO DEL SOL NEGRO  ,Daniel Ferreira,20,79000,63200,ALFAGUARA,2018
 CALCA Y COLOREA. ENCANTO ,Disney,20,24900,19920,PLANETA JUNIOR,2022
 CALCOMANÍA ,Lily Del Pilar,20,39000,31200,CROSSBOOKS,2022
 TREN BALA  ,Kotaro Isaka,20,65000,52000,DESTINO,2022
 VÉNDELO TODO CHATEANDO  ,Juanma Gaviria,20,59000,47200,PAIDÓS EMPRESA,2022
 EL MITO DE SISIFO ,Albert Camus,10,54900,49410,SIN FRONTERAS,2022
 JUACO EL BALLENERO ,"Pombo, Rafael / Anez Bull",10,55000,49500,LA MANCHITA,2022
 FARMACOLOGÍA BÁSICA ,Flor Ángela Tobón Marulanda,10,109000,98100,EDICIONES DE LA U,0
 EL DÍA DEL AJUSTE  ,Chuck Palahniuk,20,76000,60800,LITERATURA RANDOM HOUSE,2022
 MI PRIMER LIBRO DE ROMPECABEZA ,Phidal Publishing Inc,20,39900,31920,PHIDAL,2022
 LIGHTYEAR. SUPERCOLOR ,Disney,20,14900,11920,PLANETA JUNIOR,2022
 PANDILLA PALOMA 2  ,"Andrew Mcdonald, Ben Wood",20,45000,36000,BEASCOA,2022
 1 HÁBITO PARA CAMBIARTE LA VIDA ,"Robbins, Mel",20,59000,47200,EDICIONES PAIDÓS,2022
 PIZARRA MÁGICA ,Phidal Publishing Inc,20,69900,55920,PHIDAL,2022
 GUERRA EN UCRANIA  ,Carlos Alberto Patiño,20,57000,45600,DEBATE,2022
 CIELO NOCTURNO  ,Soledad Puértolas,20,45000,36000,ANAGRAMA,2010
 AMANECER EN EL DESIERTO  ,Armando Pereira,30,15000,10500,,0
 EDÉN. VIDA IMAGINADA  ,Rossi Alejandro,30,40083,28058,FONDO DE CULTURA ECONÓMICA,0
 HIELO NEGRO  ,Becca Fitzpatrick,20,54000,43200,B DE BLOK,2014
 CHAMAN  ,Noah Gordon,20,70000,56000,ROCA BOLSILLO,2013
" 1Q84, LIBROS 1 Y 2  ",Haruki Murakami,20,99000,79200,GRUPO PLANETA,2014
 BREVE HISTORIA DE LA GUERRA MODERNA / A BRIEF HISTORY OF MODERN WAR  ,Francisco Xavier Hernandez,25,56400,42300,EDICIONES NOWTILUS SL,0
 SANGRE DE CAMPEÓN INVENCIBLE (IVI)  ,"Sanchez, Carlos Cuauhtemoc",25,79900,59925,DIAMANTE EDICIONES,2003
 CONFESIONES DE UN JOVEN NOVELISTA  ,Umberto Eco,20,65000,52000,PENGUIN RANDOM HOUSE,2011
" REPARE, CONFIGURE Y AMPLIE SU PC  ",Jos? Higinio Cernuda,10,28000,25200,EDIU,2011
 APRENDA A HABLAR SIN MIEDO  ,Graham Davies,20,59000,47200,CONECTA,2013
 CONTROLE SU DESTINO  ,Anthony Robbins,20,61000,48800,DEBOLSILLO,2013
 EL MÉDICO  ,Noah Gordon,20,70000,56000,ROCA BOLSILLO,2012
 EL ALCARAVAN  ,Germán Castro Caycedo,20,49000,39200,PLANETA,2013
 CONOCER A UNA MUJER  ,Amos Oz,20,47000,37600,DEBOLSILLO,2013
 EL NOMBRE DE LA ROSA  ,Umberto Eco,20,64000,51200,DEBOLSILLO,2013
 LAS 8 CLAVES DEL LIDERAZGO DEL MONJE QUE VENDIÓ SU FERRARI  ,Robin Sharma,20,47000,37600,DEBOLSILLO,2004
 LA VIDA EN LOS DESIERTOS MEXICANOS  ,Hernández Macías Héctor M.,30,23833,16683,FONDO DE CULTURA ECONÓMICA,0
 JEREMIAH (INTEGRAL) Nº 02 (BD  ,Hermann,20,98000,78400,PLANETA DEAGOSTINI CÓMICS,2012
 DENTRO DEL ATOMO  ,Francisco Noreña,30,15000,10500,CONACULTA INFANTIL,0
 PEPPA PIG   ,"Astley Neville, Mark Baker",20,19900,15920,ALTEA,2015
 EL PRÍNCIPE LESTAT (CRÓNICAS VAMPÍRICAS 11)  ,Anne Rice,20,68000,54400,EDICIONES B,2015
" HEREDEROS DEL MAL CLANES,MAFIAS Y MERMELADA  ",León Valencia Agudelo,20,54000,43200,EDICIONES B,2014
 DOCE CUENTOS PEREGRINOS  ,Gabriel García Márquez,20,40000,32000,DEBOLSILLO,2014
 ANDROID INVESTIGACION FORENSE DE DISPOSITIVOS MOVILES ANDROID ,Lazaro Franciscode La U,10,52000,46800,DE LA U,0
 LA INCREÍBLE Y TRISTE HISTORIA DE LA CÁNDIDA ERÉNDIRA Y DE SU ABUELA DESALMADA  ,Gabriel García Márquez,20,39000,31200,DEBOLSILLO,2014
 RULE  ,Jay Crownover,10,52000,46800,VERGARA & RIBA,2016
 EL HUEMUL  ,Suez Perla,30,35000,24500,COMUNICARTE,2015
 EL MISTERIO DEL MAL  ,Giorgio Agamben,10,67000,60300,ADRIANA HIDALGO,2013
 MAZE RUNNER 4. VIRUS LETAL (EL COMIENZO)  ,James Dashner,30,66000,46200,V&R EDITORAS,2013
 365 DINOSAURIOS Y OTROS ANIMALES PREHISTORICOS  ,El Gato De Hojalata,20,69900,55920,PENGUIN RANDOM HOUSE GRUPO EDITORIAL ARGENTINA,2022
 LOVELESS  (AUTOCONCLUSIVO)   ,Alice Oseman,30,107000,74900,VRYA,2023
 QUIERES SABER QUE SON LOS TERREMOTOS?  ,"Fernandez Luciana,Folguera Andres",30,25000,17500,EUDEBA,2013
 EL PUENTE: DE LA POSIBILIDAD A LA REALIDAD ,Xavier Cornejo,35,71592,46535,PÁGINA AZUL,2021
 LA ADVERTENCIA DE LOS HERMANOS GRIMM  ,Chris Colfer,30,87000,60900,V & R EDITORAS,2017
 DISEÑA TUS ANIMALES ,Equipo Editorial,30,34900,24430,LIBSA,2019
 MINIAVENTURAS PARA ARMAR  ,El Gato De Hojalata,20,28900,23120,PENGUIN RANDOM HOUSE GRUPO EDITORIAL ARGENTINA,2021
 ¡A BAÑARSE! EL LEÓN Y LOS SONIDOS  ,El Gato De Hojalata,20,24900,19920,EL GATO DE HOJALATA,2022
 DINOSAURIOS AVENTURAS EN FAMILIA ,Jose Pingray Maria,20,29900,23920,GATO DE HOJALATA,2022
 MUNDO DE LAS PALABRAS  ,Anónimo,20,15900,12720,EL GATO DE HOJALATA,2013
" LIBRO ARTISTICO PARA COLOREAR ESTAMPADOS RELAJESE Y LIBERE LA MENTE COLOREANDO (LIBRO EN ESPAÑOL, ISBN ",Varios Autores,20,24000,19200,PARRAGON,2015
 LA SOCIABILIDAD Y LO PÚBLICO: EXPERIENCIAS DE INVESTIGACIÓN ,Mrs. Alexandra Mart&Iacute;Nez,10,56000,50400,EDITORIAL PONTIFICIA UNIVERSIDAD JAVERIANA,2017
 LA VACA BLANCA  ,El Gato De Hojalata,20,49900,39920,EL GATO DE HOJALATA,2022
 SIRENAS PARA COLOREAR    ,Jose Pingray Maria,20,39900,31920,GATO DE HOJALATA,2023
 ACTIVA TU CONFIANZA  ,Celia Markway Barbara Dra. / Ampel,30,64000,44800,V&R EDITORAS,2022
 LEGO CITY  ,El Gato De Hojalata,20,38900,31120,PENGUIN RANDOM HOUSE GRUPO EDITORIAL ARGENTINA,2019
 CONTRA LA TENTACION POPULISTA ,Slavoj Zizek,10,55000,49500,SIGLO DEL HOMBRE EDITORES,0
 LA LENGUA EN DISPUTA ,Beatriz  Sarlo,10,52000,46800,SIGLO DEL HOMBRE EDITORES S A,0
 EN LA GRANJA ,Jose Pingray Maria,20,29900,23920,GATO DE HOJALATA,2022
 CIEN TECNICAS DE MEDITACION  ,Ramiro Calle,20,93000,74400,KAIROS,2018
 COCO PASION POR LA MUSICA  ,Emma Fucci,20,39000,31200,PLOW SRL,2019
 PROSA COMPLETA  ,Alejandra Pizarnik,20,67000,53600,LUMEN,2015
 EL OLVIDO QUE SEREMOS  ,Héctor Abad Faciolince,20,64000,51200,ALFAGUARA,2017
 IDEAS PARA PROFESIONALES QUE PIENSAN  ,Edward De Bono,20,39000,31200,BOOKET,2022
 LA LEYENDA DE SLEEPY HOLLOW  ,Washington Irving,20,29900,23920,MESTAS EDICIONES,0
 CUENTOS DE MISTERIO  ,Wilkie Collins; Arthur Conan Doyle; Daniel Defoe; Edgar Allan Poe,20,29900,23920,MESTAS EDICIONES,2019
 EL FANTASMA DE LA ÓPERA  ,Gaston Leroux,20,49900,39920,MESTAS EDICIONES,2019
 LOS MEJORES CUENTOS DE FABULAS EXTRAORDINARIAS  ,Esopo; Fedro; Nasrud&Iacute;N; Leonardo Da Vinci; Jean De La Fontaine; Franz Kafka,20,29900,23920,MESTAS EDICIONES,2019
 MACBETH  ,William Shakespeare,20,34900,27920,MESTAS EDICIONES,2016
" NARRACIONES EXTRAORDINARIAS (LIBRO EN ESPAÑOL, CASTELLANO, AUTORES: EDGAR ALLAN POE, Nº DE PÁGINAS: 160)  ",Edgar Allan Poe,20,34900,27920,IMP. MESTAS EDICIONES - MESTAS EDICIONES,2017
 FAUSTO  ,Johann Wolgang Von Goethe,20,49900,39920,MESTAS,2019
 LOS HIJOS DEL CAPITÁN GRANT  ,Julio Verne,20,34000,27200,MESTAS EDICIONES,2019
 EL ERIZO Y EL ZORRO ,Isaiah Berlin,20,34900,27920,BOOKET,2020
 CONSTITUCION POLITICA DE COLOMBIA ,Sin Autor,10,40000,36000,PLAZA Y JANES,0
 LA MEMORIA DEL BOSQUE ,Sara Bertrand,10,53000,47700,CATAPLUM,2021
 HAZAÑAS BÉLICAS: RELATOS (NARRATIVA BREVE) (LIBRO EN ESPAÑOLISBN: 8495642069.224 P. : IL. ; 24X15 CM. (10/2001).)  ,Viviana (Ed.) Paletta; Javier (Ed.) Sáez De Ibarra; Cristina Peri Rossi; Carlos Cortés; Arturo Uslar Pietri; Rodrigo Fresán; José María Merino; Carlos Fuentes; Paz Padilla Osinaga; Augusto Monterroso; Pedro Badrán Paduí; Rosa Chacel; Jesús Fernández Santo,10,67000,60300,PAGINAS DE ESPUMA,2001
 AMAD A VUESTROS ENEMIGOS: CÓMO ACABAR CON EL HÁBITO DE LA IRA Y SER MÁS FELICES  ,"Sharon Salzberg,Robert A. F. Thurman",30,93000,65100,EDITORIAL KAIRÓS SA,2014
 INICIACIÓN AL MINDFULNESS: GUÍA PRÁCTICA CON MEDITACIONES GUIADAS INSPIRADAS EN SU LIBRO FOCUS  ,Daniel Goleman,30,62000,43400,KAIROS,2015
 EN BUSCA DE LA PAZ  ,Osho,10,87000,78300,KAIRÓS,2017
 ARTETERAPIA DEL COLOR. MANDALAS PARA MEDITAR  ,Roger Hebrard Isuar,30,44000,30800,TERAPIAS VERDES,2016
 MOBY DICK (CLÁSICOS)  ,Herman Melville,10,101000,90900,ALMA,2020
 LOS CRUZADOS: LA EPICA HISTORIA DE LAS GUERRAS POR TIERRA SANTA  ,Dan Jones,10,147000,132300,ATICO DE LOS LIBROS,0
 COCINAR CON ALMA ,Lola Mayenco,30,64000,44800,URANO,2019
 NIEVE EN PRIMAVERA: CRECER EN LA CHINA DE MAO  ,Li Moying,10,53000,47700,EDITORIAL BAMBÚ,2009
 SHACKLETON. EXPEDICIÓN A LA ANTÁRTIDA (DESCUBRIDORES)  ,Lluis Prats,10,54000,48600,EDITORIAL BAMBÚ,2011
 LA EDAD DEL CEREBRO ,"S&Aacute;Nchez Andr&Eacute;S, Juan Vicente",10,41000,36900,RBA LIBROS,2019
 ESTAR PRESENTE  ,Ronald Epstein,30,112000,78400,KAIRÓS,2018
 DIÁLOGOS (GRANDES PENSADORES)  ,Platon,10,153000,137700,GREDOS,2017
 HISTORIA DE LA MUSICA POP  ,Peter Doggett,20,80000,64000,MA NON TROPPO,2018
 MARIA QUIERE SER TU AMIGA ,Laura Marshall,30,97000,67900,DUOMO EDITORIAL,2018
 101 CUENTOS ZEN  ,"Paul Reps,Nyogen Senzaki",20,74900,59920,GALAXIA GUTENBERG,2018
 TRISTEZA DE LOS CÍTRICOS ,Liliana Blum,10,81000,72900,EDITORIAL PÁGINAS DE ESPUMA,2019
 EL ARTE DE LA GUERRA PARA MUJERES  ,Adriana Ortemberg,25,45200,33900,OBELISCO,2004
 INTELIGENCIA INTUITIVA  ,Vanessa Mielczareck,30,75000,52500,KAIROS,2008
